1004,32,2
1005,27,1
1006,17,0
1007,24,1
1008,115,5
1009,132,5
1010,29,1
1011,30,1
1012,140,5
1013,38,2
1014,125,5
1015,120,5
1016,21,1
1017,20,0
1018,29,1
1019,22,1
1020,21,1
1021,23,1
1022,98,5
1023,25,1
1024,20,0
1025,20,0
1026,31,2
1027,18,0
1028,24,1
1029,20,0
1030,20,0
1031,33,2
1032,45,3
1033,100,5
1034,42,3
1035,22,1
1036,28,1
1037,134,5
1038,26,1
1039,18,0
1040,35,2
1041,27,1
1043,79,5
1044,20,0
1045,20,0
1046,21,1
1047,19,0
1048,25,1
1049,17,0
1050,23,1
1051,19,0
1052,27,1
1053,20,0
1054,16,0
1055,22,1
1056,19,0
1057,21,1
1058,37,2
1059,19,0
1060,46,3
1061,21,1
1062,36,2
1063,52,4
1064,25,1
1065,62,4
1066,28,1
1067,32,2
1068,31,2
1069,22,1
1070,60,4
1071,22,1
1072,24,1
1073,99,5
1074,19,0
1075,20,0
1076,40,2
1077,66,4
1078,151,5
1079,22,1
1080,19,0
1081,25,1
1082,18,0
1083,27,1
1084,19,0
1085,27,1
1086,20,0
1087,21,1
1088,17,0
1089,31,2
1090,27,1
1091,29,1
1092,28,1
1093,34,2
1094,34,2
1095,23,1
1096,40,2
1097,24,1
1098,63,4
1099,90,5
1100,18,0
1101,21,1
1102,23,1
1103,22,1
1104,20,0
1105,36,2
1106,22,1
1107,24,1
1108,20,0
1109,30,1
1110,33,2
1111,22,1
1112,24,1
1113,24,1
1114,46,3
1115,20,0
1116,28,1
1117,21,1
1118,37,2
1119,24,1
1120,17,0
1121,26,1
1122,20,0
1123,58,4
1124,24,1
1125,37,2
1126,23,1
1127,23,1
1128,28,1
1129,92,5
1130,19,0
1131,96,5
1132,17,0
1133,31,2
1134,19,0
1135,30,1
1136,19,0
1137,23,1
1138,31,2
1139,32,2
1140,38,2
1141,25,1
1142,28,1
1143,25,1
1145,28,1
1146,15,0
1147,32,2
1148,38,2
1149,84,5
1150,38,2
1151,35,2
1152,19,0
1153,19,0
1154,21,1
1155,24,1
1156,20,0
1157,18,0
1158,19,0
1159,54,4
1160,24,1
1161,21,1
1162,21,1
1164,26,1
1165,35,2
1166,26,1
1167,26,1
1168,37,2
1169,36,2
1170,21,1
1171,29,1
1172,38,2
1174,40,2
1175,23,1
1176,23,1
1177,65,4
1178,19,0
1179,23,1
1180,25,1
1181,24,1
1182,20,0
1183,31,2
1184,35,2
1185,18,0
1186,45,3
1187,20,0
1188,48,3
1189,21,1
1190,22,1
1191,48,3
1192,29,1
1193,19,0
1194,19,0
1195,23,1
1196,43,3
1197,23,1
1198,22,1
1199,21,1
1200,29,1
1201,29,1
1202,20,0
1203,48,3
1204,27,1
1205,22,1
1206,35,2
1207,30,1
1208,23,1
1209,25,1
1210,28,1
1211,23,1
1212,16,0
1213,23,1
1214,27,1
1215,20,0
1216,21,1
1217,23,1
1218,20,0
1219,21,1
1220,23,1
1221,31,2
1222,35,2
1223,20,0
1224,16,0
1225,84,5
1226,37,2
1227,20,0
1228,29,1
1229,24,1
1230,21,1
1231,24,1
1232,23,1
1233,24,1
1235,17,0
1236,19,0
1237,24,1
1238,26,1
1239,26,1
1240,30,1
1241,43,3
1242,24,1
1243,21,1
1244,22,1
1245,20,0
1246,24,1
1247,33,2
1248,34,2
1249,32,2
1250,18,0
1251,30,1
1252,39,2
1253,22,1
1254,52,4
1255,33,2
1256,30,1
1257,23,1
1258,19,0
1259,24,1
1260,36,2
1261,22,1
1262,21,1
1263,20,0
1264,23,1
1265,39,2
1266,27,1
1267,22,1
1268,27,1
1269,20,0
1270,25,1
1271,29,1
1272,35,2
1273,26,1
1274,44,3
1275,55,4
1276,27,1
1277,22,1
1278,27,1
1279,17,0
1280,52,4
1281,33,2
1282,31,2
1283,43,3
1284,31,2
1285,20,0
1286,21,1
1287,87,5
1288,34,2
1289,30,1
1290,37,2
1291,33,2
1292,23,1
1293,66,4
1294,26,1
1295,27,1
1296,22,1
1297,61,4
1298,35,2
1299,32,2
1300,20,0
1301,44,3
1302,58,4
1303,21,1
1304,52,4
1305,36,2
1306,18,0
1307,22,1
1308,50,3
1309,21,1
1310,25,1
1311,17,0
1312,20,0
1313,29,1
1314,31,2
1315,30,1
1316,21,1
1317,19,0
1318,44,3
1319,31,2
1320,20,0
1321,50,3
1322,47,3
1323,19,0
1324,28,1
1325,20,0
1326,22,1
1327,37,2
1328,42,3
1329,28,1
1330,35,2
1331,66,4
1332,46,3
1333,42,3
1334,21,1
1335,28,1
1336,19,0
1337,20,0
1338,47,3
1339,19,0
1340,26,1
1341,31,2
1342,20,0
1343,48,3
1344,20,0
1345,46,3
1346,36,2
1347,20,0
1348,34,2
1349,30,1
1350,25,1
1351,25,1
1352,41,3
1353,32,2
1354,20,0
1355,24,1
1356,25,1
1357,42,3
1358,21,1
1359,17,0
1360,25,1
1361,79,5
1362,25,1
1363,24,1
1364,36,2
1365,46,3
1366,19,0
1367,24,1
1368,38,2
1369,20,0
1370,19,0
1371,18,0
1372,39,2
1373,30,1
1374,48,3
1375,23,1
1376,20,0
1377,19,0
1378,33,2
1379,26,1
1380,100,5
1381,29,1
1382,27,1
1383,41,3
1384,40,2
1385,22,1
1386,27,1
1387,26,1
1388,20,0
1389,38,2
1390,78,5
1391,25,1
1392,24,1
1393,196,5
1394,20,0
1395,36,2
1396,30,1
1397,22,1
1398,19,0
1399,17,0
1400,23,1
1401,28,1
1402,20,0
1403,36,2
1404,39,2
1405,22,1
1406,25,1
1407,21,1
1408,34,2
1409,19,0
1410,19,0
1411,22,1
1412,44,3
1413,23,1
1414,27,1
1415,21,1
1416,27,1
1417,56,4
1418,23,1
1419,25,1
1420,37,2
1421,22,1
1422,29,1
1423,24,1
1424,25,1
1425,51,4
1426,20,0
1427,72,5
1428,17,0
1429,29,1
1430,25,1
1431,47,3
1432,22,1
1433,20,0
1434,61,4
1435,30,1
1436,22,1
1437,19,0
1438,28,1
1439,21,1
1440,31,2
1441,32,2
1442,21,1
1443,21,1
1444,37,2
1445,23,1
1446,22,1
1447,23,1
1448,30,1
1449,26,1
1450,21,1
1451,22,1
1452,28,1
1453,33,2
1454,25,1
1455,21,1
1456,19,0
1457,20,0
1458,18,0
1459,20,0
1460,27,1
1461,18,0
1462,28,1
1463,18,0
1464,18,0
1465,19,0
1466,25,1
1467,25,1
1468,48,3
1469,38,2
1470,55,4
1471,22,1
1472,23,1
1473,29,1
1474,21,1
1475,21,1
1476,26,1
1477,19,0
1478,29,1
1479,27,1
1480,22,1
1481,20,0
1482,23,1
1483,20,0
1484,25,1
1485,82,5
1486,31,2
1487,38,2
1488,23,1
1489,28,1
1490,26,1
1491,53,4
1492,18,0
1493,22,1
1494,28,1
1495,19,0
1496,28,1
1497,47,3
1498,20,0
1499,47,3
1500,21,1
1501,39,2
1502,32,2
1503,27,1
1504,42,3
1505,19,0
1506,57,4
1507,50,3
1508,22,1
1509,23,1
1510,18,0
1511,34,2
1512,29,1
1513,22,1
1514,28,1
1515,19,0
1516,26,1
1517,21,1
1518,61,4
1519,36,2
1520,18,0
1521,23,1
1522,32,2
1523,22,1
1524,58,4
1525,19,0
1526,32,2
1527,22,1
1528,74,5
1529,39,2
1530,19,0
1531,22,1
1532,23,1
1533,27,1
1534,52,4
1535,48,3
1536,28,1
1537,32,2
1538,21,1
1539,32,2
1540,22,1
1541,59,4
1542,55,4
1543,23,1
1544,45,3
1545,27,1
1546,25,1
1547,59,4
1548,58,4
1549,115,5
1550,79,5
1551,57,4
1552,25,1
1553,26,1
1554,25,1
1555,40,2
1556,49,3
1557,42,3
1558,52,4
1559,45,3
1560,102,5
1561,56,4
1562,26,1
1563,20,0
1564,20,0
1565,22,1
1566,29,1
1567,23,1
1568,40,2
1569,20,0
1570,16,0
1571,20,0
1572,19,0
1573,43,3
1574,19,0
1575,22,1
1576,53,4
1577,22,1
1578,55,4
1579,34,2
1580,85,5
1581,28,1
1582,25,1
1583,24,1
1584,89,5
1585,108,5
1586,99,5
1587,104,5
1588,35,2
1589,25,1
1590,93,5
1591,22,1
1592,21,1
1593,97,5
1594,60,4
1595,117,5
1596,110,5
1597,115,5
1598,121,5
1599,108,5
1600,89,5
1601,35,2
1602,110,5
1603,110,5
1604,20,0
1605,35,2
1606,20,0
1607,26,1
1608,34,2
1609,19,0
1610,28,1
1611,22,1
1612,38,2
1613,19,0
1614,56,4
1615,27,1
1616,28,1
1617,33,2
1618,41,3
1619,24,1
1620,23,1
1621,19,0
1622,11,0
1623,21,1
1624,39,2
1625,28,1
1626,22,1
1627,25,1
1628,24,1
1629,25,1
1630,36,2
1631,23,1
1632,31,2
1633,23,1
1634,36,2
1635,33,2
1636,44,3
1637,21,1
1638,22,1
1639,26,1
1640,44,3
1641,30,1
1642,18,0
1643,26,1
1644,30,1
1645,26,1
1646,19,0
1647,17,0
1648,25,1
1649,110,5
1650,127,5
1651,126,5
1652,125,5
1653,131,5
1654,133,5
1655,20,0
1656,100,5
1657,36,2
1658,106,5
1659,130,5
1660,135,5
1661,95,5
1662,25,1
1663,23,1
1664,17,0
1665,16,0
1666,18,0
1667,98,5
1668,114,5
1669,101,5
1670,105,5
1671,126,5
1672,111,5
1673,127,5
1674,137,5
1675,139,5
1676,136,5
1677,143,5
1678,112,5
1679,133,5
1680,25,1
1681,25,1
1682,30,1
1683,25,1
1684,21,1
1685,22,1
1686,71,5
1687,56,4
1688,72,5
1689,25,1
1690,25,1
1691,21,1
1692,30,1
1693,30,1
1694,34,2
1695,114,5
1696,112,5
1697,123,5
1698,45,3
1699,107,5
1700,24,1
1701,103,5
1702,33,2
1703,54,4
1704,123,5
1705,42,3
1706,35,2
1707,20,0
1708,55,4
1709,20,0
1710,174,5
1711,21,1
1712,17,0
1713,35,2
1714,45,3
1715,24,1
1716,20,0
1717,21,1
1718,29,1
1719,128,5
1720,143,5
1721,98,5
1722,26,1
1723,38,2
1724,21,1
1725,37,2
1726,29,1
1727,36,2
1728,26,1
1729,21,1
1730,21,1
1731,19,0
1732,19,0
1733,22,1
1734,40,2
1735,68,4
1736,31,2
1737,15,0
1738,60,4
1739,269,5
1740,33,2
1741,42,3
1742,17,0
1743,26,1
1744,23,1
1745,94,5
1746,133,5
1747,30,1
1748,30,1
1749,22,1
1750,29,1
1751,36,2
1752,19,0
1753,32,2
1754,19,0
1755,22,1
1756,28,1
1757,30,1
1758,105,5
1759,20,0
1760,27,1
1761,20,0
1762,23,1
1763,26,1
1764,30,1
1765,18,0
1766,125,5
1767,20,0
1768,21,1
1769,21,1
1770,66,4
1772,20,0
1773,27,1
1774,51,4
1775,48,3
1776,39,2
1777,49,3
1778,49,3
1779,43,3
1780,50,3
1781,32,2
1782,30,1
1783,30,1
1784,27,1
1785,28,1
1786,25,1
1787,28,1
1788,21,1
1789,58,4
1790,55,4
1791,47,3
1792,54,4
1793,45,3
1794,46,3
1795,46,3
1796,42,3
1797,34,2
1798,39,2
1799,49,3
1800,40,2
1801,40,2
1802,27,1
1803,23,1
1804,32,2
1805,28,1
1806,34,2
1807,26,1
1808,38,2
1809,72,5
1810,20,0
1811,109,5
1812,30,1
1813,18,0
1814,18,0
1815,41,3
1816,21,1
1817,47,3
1818,22,1
1819,20,0
1820,18,0
1821,38,2
1822,43,3
1823,20,0
1824,27,1
1825,17,0
1826,37,2
1827,37,2
1828,23,1
1829,35,2
1830,31,2
1831,22,1
1832,26,1
1833,27,1
1834,26,1
1835,20,0
1836,24,1
1837,38,2
1838,28,1
1839,21,1
1840,27,1
1841,32,2
1842,47,3
1843,33,2
1844,20,0
1845,21,1
1846,26,1
1847,56,4
1848,24,1
1849,24,1
1850,21,1
1851,24,1
1852,20,0
1853,19,0
1854,18,0
1855,22,1
1856,25,1
1857,24,1
1858,19,0
1859,22,1
1860,25,1
1861,36,2
1862,35,2
1863,25,1
1864,19,0
1865,25,1
1866,51,4
1867,60,4
1868,22,1
1869,59,4
1870,17,0
1871,34,2
1872,33,2
1873,47,3
1874,19,0
1875,18,0
1876,58,4
1877,43,3
1878,34,2
1879,43,3
1880,26,1
1881,21,1
1882,41,3
1883,52,4
1884,50,3
1885,40,2
1886,23,1
1887,48,3
1888,47,3
1889,22,1
1890,20,0
1891,21,1
1892,24,1
1893,92,5
1894,136,5
1895,26,1
1896,32,2
1897,22,1
1898,19,0
1899,39,2
1900,20,0
1901,34,2
1902,17,0
1903,19,0
1904,15,0
1905,22,1
1906,33,2
1907,26,1
1908,21,1
1909,22,1
1910,34,2
1911,40,2
1912,29,1
1913,21,1
1914,33,2
1915,37,2
1916,37,2
1917,26,1
1918,18,0
1919,36,2
1920,32,2
1921,90,5
1922,40,2
1923,33,2
1924,51,4
1925,31,2
1926,63,4
1927,47,3
1928,41,3
1929,38,2
1930,48,3
1931,51,4
1932,48,3
1933,65,4
1934,66,4
1935,82,5
1936,20,0
1937,20,0
1938,23,1
1939,25,1
1940,23,1
1941,29,1
1942,21,1
1943,22,1
1944,57,4
1945,27,1
1946,21,1
1947,55,4
1948,147,5
1949,21,1
1950,48,3
1951,43,3
1952,32,2
1953,24,1
1954,20,0
1955,28,1
1956,41,3
1957,16,0
1958,22,1
1959,20,0
1960,24,1
1961,21,1
1962,27,1
1963,30,1
1964,34,2
1965,22,1
1966,20,0
1967,30,1
1968,35,2
1969,23,1
1970,27,1
1971,24,1
1972,24,1
1973,38,2
1974,29,1
1975,28,1
1976,30,1
1977,25,1
1978,36,2
1979,21,1
1980,45,3
1981,28,1
1982,22,1
1983,17,0
1984,22,1
1985,19,0
1986,24,1
1987,27,1
1988,25,1
1989,23,1
1990,26,1
1991,36,2
1992,23,1
1993,23,1
1994,31,2
1995,22,1
1996,18,0
1997,24,1
1998,80,5
1999,43,3
2000,20,0
2001,22,1
2002,33,2
2003,21,1
2004,24,1
2005,29,1
2006,27,1
2007,25,1
2008,29,1
2009,24,1
2010,33,2
2011,40,2
2012,31,2
2013,55,4
2014,21,1
2015,23,1
2016,22,1
2017,19,0
2018,36,2
2019,22,1
2020,19,0
2021,22,1
2022,83,5
2023,21,1
2024,27,1
2025,17,0
2026,38,2
2027,22,1
2028,29,1
2029,19,0
2030,24,1
2031,30,1
2032,25,1
2033,43,3
2034,21,1
2035,30,1
2036,21,1
2037,19,0
2038,27,1
2039,20,0
2040,23,1
2041,30,1
2042,26,1
2043,22,1
2044,21,1
2045,27,1
2046,34,2
2047,20,0
2049,18,0
2050,25,1
2051,27,1
2052,19,0
2053,30,1
2054,28,1
2055,30,1
2056,21,1
2057,22,1
2058,25,1
2059,21,1
2060,19,0
2061,26,1
2062,153,5
2063,21,1
2064,28,1
2065,19,0
2066,34,2
2067,90,5
2068,36,2
2069,57,4
2070,35,2
2071,55,4
2072,34,2
2073,20,0
2074,21,1
2075,36,2
2076,40,2
2077,24,1
2078,17,0
2079,35,2
2080,23,1
2081,24,1
2082,30,1
2083,30,1
2084,24,1
2085,79,5
2086,55,4
2087,36,2
2088,20,0
2089,29,1
2090,31,2
2091,24,1
2092,33,2
2093,22,1
2094,36,2
2095,49,3
2096,42,3
2097,22,1
2098,27,1
2099,18,0
2100,52,4
2101,44,3
2102,41,3
2103,37,2
2104,22,1
2105,25,1
2106,27,1
2107,33,2
2108,19,0
2109,28,1
2111,20,0
2112,21,1
2114,21,1
2115,21,1
2116,25,1
2117,33,2
2118,21,1
2119,323,5
2120,267,5
2121,257,5
2122,238,5
2123,27,1
2124,244,5
2125,234,5
2126,225,5
2127,207,5
2128,225,5
2129,199,5
2130,173,5
2131,177,5
2132,23,1
2133,37,2
2134,24,1
2135,23,1
2136,21,1
2137,22,1
2138,34,2
2139,19,0
2140,27,1
2141,24,1
2142,26,1
2143,133,5
2144,102,5
2145,99,5
2146,29,1
2147,99,5
2148,94,5
2149,90,5
2150,85,5
2151,89,5
2152,92,5
2153,92,5
2154,82,5
2155,51,4
2156,85,5
2157,23,1
2158,20,0
2159,13,0
2160,20,0
2161,37,2
2162,154,5
2163,155,5
2164,152,5
2165,127,5
2166,139,5
2167,72,5
2168,164,5
2169,176,5
2170,146,5
2172,20,0
2173,33,2
2174,29,1
2175,53,4
2176,21,1
2177,33,2
2178,59,4
2179,23,1
2180,30,1
2181,23,1
2182,20,0
2183,26,1
2185,22,1
2186,23,1
2187,21,1
2188,29,1
2189,21,1
2190,45,3
2191,40,2
2192,27,1
2193,25,1
2194,26,1
2195,39,2
2196,23,1
2197,23,1
2198,18,0
2199,18,0
2200,27,1
2201,27,1
2202,26,1
2203,21,1
2204,22,1
2205,22,1
2206,26,1
